id,role_num,club_id,user_id
14873,2,258,107302
14874,1,451,10391
14875,2,58,228190
14876,2,294,159283
14877,3,134,211859
14878,3,9,198662
14879,2,352,34466
14880,3,330,178614
14881,1,255,22520
14882,2,393,249706
14883,3,307,80447
14884,3,92,21570
14885,1,272,125655
14886,2,58,46239
14887,3,308,234758
14888,2,73,204105
14889,2,337,95255
14890,1,362,202824
14891,1,232,196423
14892,2,111,248540
14893,1,319,36228
14894,3,245,73499
14895,2,10,159066
14896,2,328,57730
14897,3,442,149636
14898,2,169,234120
14899,3,163,151165
14900,2,397,152147
14901,1,259,65303
14902,2,350,207415
14903,2,219,235462
14904,3,424,213451
14905,2,283,124637
14906,2,272,128380
14907,3,434,206774
14908,1,87,269693
14909,1,198,35294
14910,3,88,264481
14911,3,472,165683
14912,3,3,212154
14913,2,98,229201
14914,3,92,47489
14915,2,341,3788
14916,3,379,274905
14917,1,105,274452
14918,2,348,64328
14919,2,145,146177
14920,3,287,93678
14921,1,460,180825
14922,2,14,254061
14923,3,238,120994
14924,3,187,262684
14925,3,498,251472
14926,3,145,34013
14927,2,257,5273
14928,3,484,145586
14929,2,326,54941
14930,1,28,170546
14931,2,98,277639
14932,2,418,200178
14933,1,354,92785
14934,2,252,177371
14935,1,293,144914
14936,2,196,63064
14937,1,59,203377
14938,3,45,31568
14939,1,412,210235
14940,1,374,14034
14941,3,416,57140
14942,2,102,97981
14943,3,216,230986
14944,1,111,8969
14945,3,388,39617
14946,3,414,165652
14947,1,328,225030
14948,3,330,4093
14949,3,302,198988
14950,2,192,234253
14951,2,23,24622
14952,3,313,19175
14953,3,229,36457
14954,1,31,180146
14955,1,183,171489
14956,1,108,203226
14957,1,90,119525
14958,2,141,185891
14959,2,364,123464
14960,3,231,42786
14961,2,162,206561
14962,1,114,62021
14963,1,388,257436
14964,1,336,252293
14965,1,491,88341
14966,3,306,132258
14967,2,306,61351
14968,3,24,68379
14969,3,165,270166
14970,1,148,64933
14971,3,64,180938
14972,2,132,184894
14973,1,247,36749
14974,1,260,126715
14975,3,158,200532
14976,2,250,193696
14977,3,50,118368
14978,2,488,65947
14979,2,448,127407
14980,1,113,255831
14981,1,398,63733
14982,1,484,274916
14983,1,364,185099
14984,2,194,178605
14985,1,277,270592
14986,2,125,62981
14987,3,409,12920
14988,3,492,129480
14989,2,495,219559
14990,1,139,90852
14991,1,441,142625
14992,1,235,96980
14993,1,376,134346
14994,2,228,111767
14995,2,415,67406
14996,2,400,173455
14997,2,260,224791
14998,3,400,152410
14999,3,430,209754
15000,3,404,80648
15001,2,203,195805
15002,2,129,147845
15003,1,8,173762
15004,2,135,227484
15005,1,411,103415
15006,2,223,57464
15007,3,297,250858
15008,3,479,217405
15009,3,38,246914
15010,3,59,179099
15011,2,338,249541
15012,1,212,68576
15013,3,124,205790
15014,1,29,242463
15015,1,198,140325
15016,1,43,35712
15017,2,264,148410
15018,1,289,142750
15019,1,111,101288
15020,3,439,53377
15021,2,142,30943
15022,2,259,95204
15023,3,366,13657
15024,2,90,54152
15025,2,327,90955
15026,3,117,247010
15027,2,5,205443
15028,3,327,78434
15029,2,251,117651
15030,2,330,86937
15031,2,346,160566
15032,1,70,68467
15033,3,378,69523
15034,3,21,253172
15035,3,245,39485
15036,2,243,130036
15037,1,479,177669
15038,3,125,11325
15039,1,249,194900
15040,1,172,131529
15041,1,55,124018
15042,2,193,245702
15043,3,31,97239
15044,3,73,187966
15045,2,205,161578
15046,2,411,127403
15047,3,493,103718
15048,2,80,214078
15049,2,392,135308
15050,3,461,30287
15051,1,35,224737
15052,1,390,197462
15053,2,352,140592
15054,1,88,225967
15055,2,230,129783
15056,2,462,87978
15057,3,88,188298
15058,3,242,227112
15059,1,162,32404
15060,1,89,205857
15061,3,127,186567
15062,1,26,201275
15063,1,163,152052
15064,1,260,28585
15065,2,161,28760
15066,1,196,78333
15067,2,188,168973
15068,1,12,79513
15069,3,127,151654
15070,1,98,242368
15071,3,459,242813
15072,1,39,255022
15073,3,377,352
15074,3,334,217108
15075,3,451,86558
15076,2,418,143155
15077,3,221,73416
15078,3,189,169689
15079,2,459,38060
15080,1,14,142379
15081,2,106,175001
15082,2,275,206516
15083,3,43,169062
15084,1,353,187782
15085,3,212,277416
15086,1,288,257959
15087,2,311,208276
15088,3,441,118908
15089,1,341,97086
15090,2,496,140368
15091,3,479,85226
15092,3,262,60104
15093,1,67,99397
15094,3,302,37723
15095,2,185,151879
15096,2,392,64455
15097,2,54,111421
15098,2,426,137435
15099,2,321,270189
15100,2,39,260570
15101,2,61,139920
15102,2,463,93726
15103,3,348,228113
15104,3,67,32283
15105,2,232,174294
15106,2,369,139138
15107,2,298,12747
15108,1,293,103600
15109,1,52,125543
15110,2,300,58946
15111,3,149,107981
15112,3,351,247784
15113,3,446,194865
15114,2,15,215301
15115,1,286,136160
15116,3,149,38510
15117,1,444,31116
15118,2,463,252027
15119,2,439,252119
15120,2,56,147121
15121,3,194,70136
15122,3,208,247742
15123,3,452,181535
15124,3,345,230593
15125,3,441,116266
15126,3,176,265152
15127,2,135,49707
15128,2,231,43510
15129,3,146,72570
15130,3,372,134398
15131,3,124,171211
15132,3,459,246853
15133,3,464,91492
15134,2,430,200512
15135,1,184,104687
15136,1,235,176223
15137,2,70,204037
15138,1,29,227383
15139,1,260,182251
15140,3,237,167447
15141,1,182,49778
15142,3,174,263721
15143,2,38,167396
15144,3,25,249636
15145,1,408,228982
15146,1,93,30179
15147,2,488,177180
15148,3,273,49549
15149,3,11,127324
15150,2,87,96601
15151,2,349,233792
15152,2,234,158754
15153,2,381,129596
15154,1,171,37035
15155,3,150,231961
15156,1,217,220947
15157,2,337,151085
15158,1,70,28999
15159,3,261,154861
15160,3,57,266281
15161,2,10,43508
15162,3,376,80687
15163,2,242,49398
15164,3,284,232267
15165,2,41,235999
15166,1,326,68979
15167,3,427,179704
15168,3,389,188690
15169,3,241,77971
15170,2,285,111767
15171,3,28,69850
15172,2,460,16935
15173,3,28,203679
15174,1,388,183835
15175,1,494,186026
15176,2,73,235720
15177,1,2,210246
15178,2,134,149654
15179,3,300,56928
15180,2,456,188203
15181,1,19,215922
15182,1,310,270265
15183,2,331,130400
15184,2,320,178706
15185,3,439,102817
15186,2,332,276524
15187,2,468,152054
15188,1,157,134737
15189,2,310,235727
15190,2,50,16260
15191,1,478,65423
15192,3,362,167403
15193,2,116,188096
15194,1,281,119771
15195,1,20,73246
15196,3,485,80223
15197,1,263,153913
15198,1,85,235414
15199,2,282,139972
15200,3,116,132237
15201,2,320,107302
15202,3,185,62950
15203,1,97,56264
15204,2,480,107689
15205,2,394,144422
15206,2,325,32857
15207,2,321,178907
15208,2,23,219713
15209,3,59,193106
15210,2,152,177371
15211,2,60,197274
15212,3,234,105641
15213,1,65,16888
15214,1,132,59750
15215,1,137,193403
15216,3,238,31831
15217,2,481,225530
15218,2,243,37550
15219,1,324,102030
15220,3,138,173602
15221,3,435,54368
15222,1,453,147032
15223,2,290,170293
15224,2,355,253306
15225,3,371,18335
15226,2,348,214021
15227,1,436,90040
15228,2,18,179816
15229,3,66,5101
15230,1,361,232277
15231,2,459,142143
15232,1,153,80433
15233,1,362,184252
15234,1,489,222128
15235,2,105,108233
15236,3,45,274182
15237,1,250,251986
15238,2,477,110988
15239,3,165,156040
15240,2,77,163160
15241,3,211,183761
15242,1,270,320
15243,2,232,268624
15244,1,331,118057
15245,2,321,60304
15246,3,250,217254
15247,2,339,185585
15248,2,81,101767
15249,3,195,240055
15250,1,103,272530
15251,3,376,263382
15252,2,5,65386
15253,2,32,213573
15254,2,191,159236
15255,1,57,223513
15256,1,148,67262
15257,3,475,83542
15258,2,11,115708
15259,2,399,144008
15260,2,48,174650
15261,3,64,90599
15262,3,120,255930
15263,1,113,193988
15264,3,248,113435
15265,2,437,54766
15266,3,75,255199
15267,2,359,12047
15268,3,31,50726
15269,2,91,48348
15270,1,229,63094
15271,1,107,129247
15272,3,73,7395
15273,1,211,100937
15274,3,401,233304
15275,1,354,170251
15276,2,392,180940
15277,2,464,190666
15278,2,77,176873
15279,1,20,174601
15280,1,420,184641
15281,3,440,103499
15282,1,357,143971
15283,3,313,213541
15284,3,167,25555
15285,3,496,206349
15286,1,464,96724
15287,3,484,268251
15288,1,76,243713
15289,1,49,206027
15290,2,497,191725
15291,2,392,22956
15292,3,401,39530
15293,3,388,44196
15294,2,350,269160
15295,3,466,190009
15296,2,11,32635
15297,1,199,52590
15298,1,172,232075
15299,2,88,81520
15300,1,357,105579
15301,2,159,170057
15302,2,274,259608
15303,2,189,211209
15304,1,461,2225
15305,2,93,88616
15306,2,205,55445
15307,3,45,174587
15308,2,107,266995
15309,3,494,23097
15310,1,486,207163
15311,1,376,197427
15312,1,358,112025
15313,2,196,82248
15314,2,483,53646
15315,1,238,124190
15316,1,181,52632
15317,1,65,259700
15318,3,481,47146
15319,3,415,68507
15320,3,113,190897
15321,1,223,2763
15322,2,354,214167
15323,1,399,61149
15324,1,452,212719
15325,2,486,119543
15326,3,266,229500
15327,3,132,144096
15328,1,418,176885
15329,2,335,102590
15330,1,194,23924
15331,1,478,125779
15332,1,445,83081
15333,2,366,145013
15334,3,140,140901
15335,3,75,138598
15336,3,203,199372
15337,2,74,248077
15338,1,461,117384
15339,1,431,58999
15340,1,250,20519
15341,2,107,39086
15342,2,210,149176
15343,3,299,39202
15344,1,305,274666
15345,1,305,109961
15346,3,414,209920
15347,2,482,240730
15348,2,142,166276
15349,2,197,9192
15350,1,311,53529
15351,2,230,212623
15352,2,337,211372
15353,3,187,228367
15354,1,302,171423
15355,2,330,206776
15356,2,344,70959
15357,3,94,133078
15358,1,378,261027
15359,2,284,214070
15360,3,10,66983
15361,3,491,247712
15362,1,351,221631
15363,2,181,77250
15364,3,258,12625
15365,2,3,249202
15366,1,471,136329
15367,2,259,40226
15368,1,492,113269
15369,2,471,175925
15370,2,14,7187
15371,2,147,128271
15372,3,321,37212
15373,2,495,204470
15374,3,93,93865
15375,2,337,104883
15376,1,419,216052
15377,3,467,7399
15378,3,93,183648
15379,3,329,153061
15380,1,494,23762
15381,2,215,190176
15382,3,98,153477
15383,3,428,47583
15384,3,162,263800
15385,1,147,53034
15386,3,48,113645
15387,3,275,235082
15388,2,466,250464
15389,3,286,202061
15390,2,221,70530
15391,3,76,140698
15392,1,413,121784
15393,2,383,253004
15394,2,47,232283
15395,2,30,248442
15396,3,157,24576
15397,3,413,26920
15398,2,340,184779
15399,2,370,127928
15400,1,13,200065
15401,2,89,115048
15402,2,251,276020
15403,1,416,218245
15404,1,496,99218
15405,2,16,255773
15406,1,128,204790
15407,1,341,134856
15408,1,441,24210
15409,3,123,198882
15410,3,290,121038
15411,3,157,128696
15412,3,42,182805
15413,3,242,79975
15414,3,88,38070
15415,1,297,247282
15416,2,174,147837
15417,3,402,244284
15418,3,416,18025
15419,1,352,54710
15420,1,96,215485
15421,3,24,211330
15422,3,259,228059
15423,1,158,268297
15424,2,121,87525
15425,1,399,162683
15426,3,305,98516
15427,1,195,193081
15428,2,117,82224
15429,3,403,262273
15430,3,446,47119
15431,1,373,239826
15432,2,451,152869
15433,1,411,11504
15434,2,370,171921
15435,2,316,253823
15436,2,334,3217
15437,3,19,249929
15438,3,406,213384
15439,2,421,114339
15440,1,244,18908
15441,3,94,109618
15442,3,283,242287
15443,1,85,184489
15444,2,385,141263
15445,1,338,128588
15446,1,309,121447
15447,2,276,109931
15448,3,337,160380
15449,3,32,17719
15450,1,116,69230
15451,3,252,73767
15452,2,416,99622
15453,1,315,80227
15454,1,411,206431
15455,1,478,207058
15456,3,159,215731
15457,1,29,53439
15458,2,398,224737
15459,2,212,218019
15460,3,193,245626
15461,3,245,168145
15462,1,118,59327
15463,1,368,12001
15464,1,245,260939
15465,1,242,63695
15466,3,446,89363
15467,1,350,57293
15468,3,397,264561
15469,2,374,126376
15470,2,26,97663
15471,1,297,28334
15472,2,379,30287
15473,2,373,4727
15474,3,455,113743
15475,3,415,202602
15476,1,346,155655
15477,1,426,166268
15478,3,221,15628
15479,3,399,64209
15480,1,240,270645
15481,1,174,220830
15482,3,314,211074
15483,3,396,98387
15484,3,366,55779
15485,3,268,122060
15486,3,150,160817
15487,3,203,160052
15488,2,212,155139
15489,1,369,54687
15490,3,164,12626
15491,3,91,2877
15492,3,131,278672
15493,3,158,185938
15494,3,155,242446
15495,3,406,79454
15496,1,262,119874
15497,3,327,230837
15498,2,2,227987
15499,1,49,117396
15500,3,338,76186
15501,2,200,170221
15502,1,48,118942
15503,2,423,184723
15504,3,233,51403
15505,2,469,91045
15506,1,424,162912
15507,2,195,77409
15508,2,136,99870
15509,2,277,43006
15510,3,496,207540
15511,1,449,190875
15512,2,497,124564
15513,3,160,61688
15514,2,334,232972
15515,2,84,4414
15516,3,411,267959
15517,3,117,112120
15518,2,175,246249
15519,1,403,182500
15520,1,229,78359
15521,3,53,114665
15522,3,121,44851
15523,2,396,84801
15524,2,136,265396
15525,3,371,157325
15526,3,473,116941
15527,1,248,243973
15528,2,446,199895
15529,2,173,77865
15530,3,164,186727
15531,3,151,278272
15532,3,410,87913
15533,1,129,152437
15534,2,400,203380
15535,2,80,101897
15536,1,481,259533
15537,3,433,71593
15538,1,239,95300
15539,2,401,108965
15540,3,56,176682
15541,2,357,262564
15542,1,372,220129
15543,3,369,215863
15544,3,277,251732
15545,2,106,245492
15546,2,441,17403
15547,1,334,98553
15548,2,102,236993
15549,1,42,215970
15550,1,404,21597
15551,1,83,34531
15552,3,177,11613
15553,2,376,56094
15554,1,167,28759
15555,3,452,230320
15556,2,140,139006
15557,3,235,205179
15558,1,162,256420
15559,3,255,205434
15560,3,301,122340
15561,2,313,31386
15562,2,416,25813
15563,2,390,189538
15564,3,443,105395
15565,2,392,27315
15566,3,350,85458
15567,3,74,87391
15568,1,417,114413
15569,2,472,16182
15570,3,271,179671
15571,2,85,50213
15572,2,41,223534
15573,2,98,79898
15574,3,349,25257
15575,3,356,61144
15576,1,326,214376
15577,1,489,217824
15578,1,402,261303
15579,1,85,118609
15580,1,255,244990
15581,1,474,242902
15582,3,262,22379
15583,2,111,173072
15584,2,34,165831
15585,3,377,198485
15586,1,31,202341
15587,2,480,75593
15588,3,268,267608
15589,2,170,162649
15590,1,64,256542
15591,1,243,155625
15592,2,368,35088
15593,3,4,146244
15594,2,193,207032
15595,2,312,92559
15596,2,237,97884
15597,3,108,145285
15598,3,179,180829
15599,3,208,41294
15600,2,439,93027
15601,3,120,81226
15602,1,457,274084
15603,2,443,203707
15604,3,413,227847
15605,2,249,182280
15606,3,63,253046
15607,1,306,18120
15608,2,46,225003
15609,1,90,208039
15610,1,417,9697
15611,3,100,95692
15612,2,111,259221
15613,3,63,168569
15614,3,181,106553
15615,3,280,143558
15616,2,314,195035
15617,3,98,204519
15618,2,53,93917
15619,3,35,121620
15620,1,366,212452
15621,2,403,90970
15622,1,187,45050
15623,2,61,133832
15624,1,69,96520
15625,2,140,228126
15626,1,408,225685
15627,2,343,116736
15628,3,41,204528
15629,3,244,178059
15630,1,270,270150
15631,1,480,131441
15632,2,299,277440
15633,1,363,113112
15634,1,292,154834
15635,1,371,221878
15636,3,170,42191
15637,2,37,261073
15638,3,205,153490
15639,1,123,127495
15640,1,149,72278
15641,3,248,22186
15642,3,148,149253
15643,2,49,93191
15644,2,136,72216
15645,1,120,73143
15646,2,171,220129
15647,1,82,222302
15648,1,155,261880
15649,3,249,153108
15650,2,243,184625
15651,2,392,151405
15652,1,86,32275
15653,1,36,49824
15654,3,482,95683
15655,1,186,190396
15656,1,44,168074
15657,2,480,261672
15658,2,171,86101
15659,1,461,168085
15660,1,268,104361
15661,3,424,201783
15662,1,3,138236
15663,2,69,169381
15664,2,158,138558
15665,1,105,246984
15666,3,496,208107
15667,3,445,271322
15668,1,205,122799
15669,3,347,125982
15670,1,250,76717
15671,3,186,153706
15672,3,311,197263
15673,3,273,207601
15674,3,273,204728
15675,2,184,163717
15676,3,371,152131
15677,1,91,147467
15678,3,299,26023
15679,1,277,57068
15680,2,460,182487
15681,3,196,71783
15682,1,33,5337
15683,1,171,54783
15684,1,207,181428
15685,2,239,225658
15686,1,438,173640
15687,2,117,28956
15688,1,320,185913
15689,2,291,124806
15690,2,93,178948
15691,2,407,177627
15692,2,217,139417
15693,2,239,24281
15694,1,181,144500
15695,2,379,193967
15696,1,179,106156
15697,1,31,145837
15698,2,492,12370
15699,2,147,174353
15700,3,204,216186
15701,2,336,189647
15702,3,284,206821
15703,3,41,168018
15704,2,481,50427
15705,2,178,135126
15706,2,361,269802
15707,2,486,3867
15708,1,471,110376
15709,3,298,204164
15710,2,406,219766
15711,2,263,204706
15712,3,500,193084
15713,2,30,244761
15714,1,208,188633
15715,2,229,224535
15716,1,231,211303
15717,3,247,42843
15718,1,432,252454
15719,1,25,46842
15720,1,40,98757
15721,2,233,96368
15722,3,480,205950
15723,1,48,230425
15724,2,122,80354
15725,1,314,81139
15726,1,424,189061
15727,3,102,68266
15728,1,300,219244
15729,3,435,122287
15730,3,141,180760
15731,1,360,81609
15732,2,64,267111
15733,3,390,14330
15734,3,357,23942
15735,1,297,59867
15736,3,384,15521
15737,3,300,99748
15738,2,412,70887
15739,1,84,23367
15740,3,299,49373
15741,2,132,165338
15742,2,337,195487
15743,2,410,210548
15744,1,16,122704
15745,1,495,195061
15746,3,21,114502
15747,3,245,44511
15748,2,14,83074
15749,3,370,95024
15750,1,475,54468
15751,2,229,139950
15752,1,255,127204
15753,3,187,136118
15754,2,341,266680
15755,2,413,167724
15756,2,290,39212
15757,2,500,114539
15758,1,271,261293
15759,2,21,192943
15760,3,351,177016
15761,1,283,155477
15762,2,435,227700
15763,2,321,267280
15764,3,298,235713
15765,3,456,196997
15766,3,203,43328
15767,3,71,173720
15768,3,161,244015
15769,2,224,89446
15770,1,105,18025
15771,3,258,208947
15772,1,19,86416
15773,1,256,4934
15774,1,91,67418
15775,2,223,192406
15776,1,166,232670
15777,1,303,59546
15778,2,220,210531
15779,3,383,174627
15780,1,4,75694
15781,1,344,1906
15782,3,73,257486
15783,1,451,41504
15784,1,31,10343
15785,1,102,233699
15786,2,137,89941
15787,3,490,22369
15788,3,92,142592
15789,1,436,250494
15790,3,445,124145
15791,2,428,268279
15792,3,244,192453
15793,3,414,233118
15794,1,149,215584
15795,2,178,211116
15796,3,16,246606
15797,2,498,72235
15798,2,343,69259
15799,3,303,220714
15800,1,175,143135
15801,1,166,216456
15802,2,322,13918
15803,3,360,242497
15804,1,279,88038
15805,2,420,67404
15806,1,10,138946
15807,1,355,109665
15808,1,33,103166
15809,1,338,76036
15810,2,274,58497
15811,3,239,46095
15812,3,379,264530
15813,1,390,150428
15814,1,44,14422
15815,3,109,222956
15816,2,461,273858
15817,2,236,217498
15818,3,281,248277
15819,3,377,247483
15820,1,490,207231
15821,3,341,91912
15822,2,441,267511
15823,1,78,92730
15824,3,439,124620
15825,1,367,198782
15826,1,247,70584
15827,1,88,203297
15828,2,46,127469
15829,3,399,104841
15830,1,355,61433
15831,1,75,152205
15832,2,165,64590
15833,1,188,137435
15834,2,344,34269
15835,2,61,194866
15836,1,177,139013
15837,2,80,183410
15838,1,451,276454
15839,2,306,80467
15840,3,440,230594
15841,1,312,24622
15842,1,335,178670
15843,1,190,160074
15844,3,334,239205
15845,1,280,180380
15846,1,472,179348
15847,2,399,25704
15848,3,122,112420
15849,3,88,229635
15850,2,49,21615
15851,2,173,164371
15852,1,493,18928
15853,3,397,164864
15854,1,35,258333
15855,1,432,104095
15856,1,379,72111
15857,2,91,119165
15858,1,365,148023
15859,1,222,62315
15860,3,268,51212
15861,3,367,36166
15862,3,439,164693
15863,3,333,156491
15864,1,119,271809
15865,2,179,25395
15866,3,18,53088
15867,2,276,78758
15868,2,200,8359
15869,3,247,7394
15870,2,114,248520
15871,1,377,254583
15872,2,53,25267
15873,3,100,181996
15874,1,147,47910
15875,2,433,86161
15876,2,333,42458
15877,1,124,12193
15878,1,144,231690
15879,2,53,215249
15880,1,161,251411
15881,3,223,205844
15882,1,219,97327
15883,1,118,5363
15884,2,46,225885
15885,1,283,264410
15886,3,99,141074
15887,1,210,192228
15888,1,275,76500
15889,2,33,68161
15890,2,330,205368
15891,3,81,278693
15892,2,35,118290
15893,2,39,211072
15894,1,207,127534
15895,1,385,246323
15896,1,6,138441
15897,2,377,249199
15898,2,264,217026
15899,2,75,145106
15900,2,130,99037
15901,3,72,63779
15902,3,105,170966
15903,3,228,181490
15904,3,187,226537
15905,1,134,64901
15906,2,318,26926
15907,1,106,263413
15908,1,249,23357
15909,1,459,25939
15910,3,129,15837
15911,3,155,140313
15912,2,385,155595
15913,3,375,230276
15914,2,222,203178
15915,1,214,97349
15916,1,479,49025
15917,1,98,278666
15918,3,129,196408
15919,3,413,222298
15920,3,427,126220
15921,2,367,27143
15922,1,202,238262
15923,1,500,62611
15924,2,215,224987
15925,1,342,124407
15926,3,255,108762
15927,1,281,241861
15928,3,304,264557
15929,1,155,149901
15930,2,90,215728
15931,1,342,127146
15932,1,9,105675
15933,3,249,97328
15934,3,324,180809
15935,2,346,218314
15936,3,440,133081
15937,3,340,191827
15938,3,240,144954
15939,1,481,114907
15940,2,466,65854
15941,3,373,60950
15942,3,339,269792
15943,3,391,62710
15944,2,414,149367
15945,1,480,215800
15946,1,244,180837
15947,2,82,51853
15948,3,495,146818
15949,3,325,85517
15950,2,82,203836
15951,2,450,36134
15952,1,340,98739
15953,2,436,86553
15954,2,120,10218
15955,1,356,25940
15956,3,452,91757
15957,2,329,222106
15958,2,334,196551
15959,3,288,154614
15960,3,7,7605
15961,1,464,42722
15962,1,272,24542
15963,1,267,46924
15964,3,213,270120
15965,2,290,98204
15966,3,236,92008
15967,3,68,265392
15968,1,294,140143
15969,2,295,29408
15970,2,73,120061
15971,1,249,39264
15972,3,440,199920
15973,1,274,268442
15974,3,37,5969
15975,1,332,194231
15976,1,47,114977
15977,2,352,19183
15978,2,211,268023
15979,1,94,102523
15980,1,136,104238
15981,3,47,136901
15982,3,488,179900
15983,1,430,256991
15984,2,191,231059
15985,1,158,81873
15986,1,407,35483
15987,2,294,112518
15988,3,335,54286
15989,2,359,178576
15990,2,417,211300
15991,3,438,234686
15992,2,366,246888
15993,1,192,215772
15994,2,397,23842
15995,3,119,14224
15996,3,392,264501
15997,1,240,18158
15998,2,122,52419
15999,2,119,131647
16000,3,91,70196
16001,2,108,43551
16002,3,131,73296
16003,3,462,66201
16004,2,212,36439
16005,3,216,28945
16006,1,117,115927
16007,1,399,5031
16008,2,176,224968
16009,3,314,203883
16010,3,483,4019
16011,2,218,240407
16012,2,263,175877
16013,3,321,131650
16014,3,361,143786
16015,2,170,116515
16016,3,492,278009
16017,1,173,236429
16018,2,344,48486
16019,3,1,219470
16020,3,199,243233
16021,1,6,8079
16022,1,154,64013
16023,1,317,255930
16024,2,349,182008
16025,2,192,111337
16026,2,297,19919
16027,3,112,185559
16028,1,328,240788
16029,3,328,255063
16030,1,218,99980
16031,2,7,239709
16032,1,69,200385
16033,3,455,3909
16034,1,490,22486
16035,3,309,154174
16036,2,104,85367
16037,2,474,228194
16038,3,494,313
16039,2,384,104883
16040,1,70,67651
16041,3,46,162811
16042,2,315,1975
16043,1,348,103393
16044,1,348,15522
16045,2,141,221905
16046,3,247,112995
16047,2,488,90000
16048,3,146,103315
16049,3,401,161139
16050,1,369,111858
16051,3,353,6905
16052,3,356,122044
16053,2,48,106891
16054,1,25,168093
16055,3,124,260096
16056,2,25,59568
16057,1,135,117972
16058,1,18,193773
16059,2,339,1461
16060,3,204,3039
16061,1,1,152991
16062,3,274,108137
16063,1,432,272740
16064,1,357,277972
16065,3,157,50884
16066,1,414,275008
16067,1,155,79145
16068,2,328,72731
16069,1,93,224084
16070,1,481,252451
16071,1,229,141601
16072,3,62,183561
16073,2,284,119119
16074,2,47,68787
16075,1,49,277109
16076,3,220,139209
16077,2,248,96678
16078,1,243,183368
16079,1,174,141018
16080,1,190,60216
16081,2,10,162070
16082,1,183,194942
16083,1,357,195730
16084,3,112,126062
16085,3,110,40644
16086,1,251,21166
16087,3,331,50495
16088,3,249,263549
16089,1,447,110145
16090,2,192,273430
16091,1,493,1124
16092,3,194,117339
16093,1,87,83248
16094,1,181,232831
16095,1,465,8433
16096,3,431,33399
16097,1,244,126363
16098,1,269,256329
16099,3,197,29009
16100,3,422,157993
16101,1,190,21758
16102,2,369,34962
16103,2,418,16843
16104,2,28,118769
16105,2,234,177540
16106,1,269,19938
16107,2,451,181654
16108,3,282,42871
16109,3,470,6905
16110,3,84,255116
16111,2,82,250749
16112,2,239,159660
16113,2,281,1252
16114,1,357,150337
16115,2,135,113698
16116,2,346,260154
16117,3,283,14561
16118,2,311,250494
16119,2,154,2159
16120,2,165,207775
16121,1,141,23290
16122,3,193,164989
16123,3,54,105179
16124,3,304,66156
16125,1,56,214865
16126,3,103,166864
16127,3,338,215862
16128,2,34,100318
16129,2,471,1638
16130,3,258,159268
16131,2,154,78323
16132,1,55,191394
16133,1,358,114534
16134,3,145,164574
16135,3,265,221926
16136,1,358,143519
16137,3,84,137902
16138,1,306,232935
16139,1,315,26425
16140,1,333,196684
16141,3,170,99681
16142,2,179,137402
16143,2,105,2522
16144,1,179,172762
16145,1,392,271272
16146,2,301,8691
16147,1,98,65994
16148,2,489,174953
16149,1,161,36823
16150,2,226,205042
16151,2,210,204645
16152,2,108,105144
16153,2,19,200294
16154,3,164,129774
16155,1,171,200035
16156,1,237,220253
16157,3,475,264698
16158,2,488,119341
16159,2,97,204626
16160,3,49,191452
16161,2,268,59178
16162,2,347,71002
16163,2,159,254621
16164,1,400,64767
16165,2,62,225413
16166,1,398,271358
16167,1,206,120715
16168,1,452,33152
16169,2,92,206852
16170,2,59,203983
16171,1,331,93753
16172,1,391,78674
16173,1,479,228559
16174,3,271,43177
16175,1,389,90792
16176,1,343,186785
16177,1,456,24902
16178,2,364,217040
16179,3,144,28725
16180,2,380,81104
16181,3,19,195970
16182,2,160,183794
16183,2,292,126604
16184,1,68,211205
16185,3,261,216010
16186,2,451,198678
16187,3,457,163591
16188,3,243,171593
16189,2,433,75585
16190,1,99,147854
16191,2,93,82156
16192,2,460,188701
16193,1,468,717
16194,1,189,251063
16195,2,450,159122
16196,3,453,37208
16197,1,83,138357
16198,3,454,132651
16199,3,233,273524
16200,2,425,22130
16201,1,154,135413
16202,2,142,198734
16203,3,104,192675
16204,2,151,93898
16205,1,266,15870
16206,1,286,116982
16207,2,205,260010
16208,3,131,43467
16209,2,247,178449
16210,1,497,203558
16211,3,459,253282
16212,3,53,197847
16213,1,42,103002
16214,3,17,125553
16215,1,37,72642
16216,3,361,88345
16217,2,462,228578
16218,1,476,52792
16219,2,350,198919
16220,1,318,141786
16221,1,456,143126
16222,2,288,164403
16223,1,145,121874
16224,2,303,267115
16225,1,483,179483
16226,1,241,91914
16227,1,431,209400
16228,2,346,163594
16229,2,276,149168
16230,1,168,88997
16231,1,193,198807
16232,3,142,268728
16233,1,180,21184
16234,2,255,222587
16235,2,363,88384
16236,1,311,264226
16237,2,360,101179
16238,3,149,7167
16239,2,130,221821
16240,3,126,85495
16241,2,471,277155
16242,1,153,148273
16243,1,398,190655
16244,2,436,218306
16245,2,5,103517
16246,2,293,114768
16247,3,125,127692
16248,2,30,139102
16249,2,384,271582
16250,2,400,220506
16251,1,146,232561
16252,1,438,2946
16253,1,366,190807
16254,2,392,57209
16255,2,114,193130
16256,2,81,76669
16257,3,245,13867
16258,1,30,62021
16259,1,355,107946
16260,3,409,154282
16261,1,221,42127
16262,1,41,117158
16263,2,454,146838
16264,2,12,13524
16265,2,448,217465
16266,1,337,242777
16267,2,500,202756
16268,1,430,218529
16269,3,175,145567
16270,3,128,65090
16271,3,140,240855
